the_geom,cartodb_id,name,benchmark_price
0106000020E6100000010000000103000000010000002F0000008C8BFE2B46BA5EC0FD1C59D857A54840248A7F8E45BA5EC09953B8D477A54840A7DA1B3A45BA5EC007DB5FA889A54840667860BE44BA5EC0B9A93FCAA1A54840E9C8FC6944BA5EC0F8896612B3A54840EFB6E24D44BA5EC06CFCB249B8A548400D37E0F343BA5EC08CE42310CCA54840C6E63E9443BA5EC05FDDA967DEA548404937DB3F43BA5EC0A3DD11E3EFA54840934482EB42BA5EC08F034C6C00A64840B1C47F9142BA5EC07AA88ED111A648409AE5BA4242BA5EC03B992CAC23A64840EDC47ADD41BA5EC01F9B477237A648406D31E47D41BA5EC0988DE7964AA64840C110A41841BA5EC0B7F50D2B60A64840EE50A09140BA5EC0BB2CA2FD7AA64840B3403F7C2EBA5EC07A880CCC86A648403DFB80F619BA5EC01943EF4394A6484002B2BE1EDFB95EC0B86EEFBFBAA64840260D24DEB0B95EC00E356502D9A64840D8CE9C9AB0B95EC07E9E2F8B43A748406318032D55B95EC05F7CB01046A748405E57FE4230B95EC03259BB717BA748407D89049529B95EC0060783848BA74840B57E024123B95EC0F2B499969AA748405A0CA2DE21B95EC026F974E99DA74840A33E45E511B95EC0925F1EB69DA7484052927DA9C2B85EC092E015DA9CA74840D431DFA872B85EC021B159059CA74840B691FCD2ECB75EC064654D8F9AA74840A7D1FDFFECB75EC0D3BC885B2AA748400D54A5B1E6B75EC0446D3C542AA748400A979F65E7B75EC027A00DE905A7484093D521F5E6B75EC0EBFC3E90FAA648409CA73AE4E6B75EC0F8E9705BF8A648409CA73AE4E6B75EC0FFD0CC93EBA64840C834E4E9E6B75EC0FAA40B98DDA648409CA73AE4E6B75EC0C6B75E70D9A64840C834E4E9E6B75EC0CC1DC384CDA648402E0583EFE6B75EC0D940BAD8B4A64840C246FE05E7B75EC0AE31012271A64840B386FF32E7B75EC0B698C89ACBA5484083FEBE56F4B75EC074E6C358CBA54840870AA39304B85EC080D106DCCAA548407F2EBF782BB95EC0489FDA09C4A54840F14C0568DDB95EC08B1577B458A548408C8BFE2B46BA5EC0FD1C59D857A54840,56,Ioco,0
0106000020E61000000100000001030000000100000025000000C68E215BB1B45EC03735F18AB7A548409FEF5D39B1B45EC08068A4ADE3A5484049DFBD06B1B45EC074A5547806A64840DC7B7E39AFB45EC06E5B4A4C06A64840519841C6ADB45EC0AF0D4F8E06A6484026625B50A9B45EC086DAA12706A64840842B7F42A6B45EC01B74F85A06A64840EC52E1D7A1B45EC00996D9D605A64840FB773BCA9AB45EC04CA1FB8B03A64840870D81E995B45EC06B99B10D01A64840AE76FB4988B45EC08D7007A8F8A548406817DBBD7FB45EC0DD16B87EF2A54840ABF63CC176B45EC040C8EC0BECA548403ABD627872B45EC02F43EBFAE8A54840F292A4106DB45EC0BAF87874E5A54840875F5E3E61B45EC02916E8A8DDA5484054E3848D5BB45EC091E2D2E7D9A54840DA6401D15BB45EC03DFB80F6D9A54840D5679CC053B45EC01C7086B0D4A5484078B5DC9949B45EC055EE0DD7CDA548400AEC5A1044B45EC02D41E315CAA54840495B64543CB45EC0FA296DF5C5A54840F51562FD38B45EC0A2D03627C4A54840E2E423CE2FB45EC00A4B7EBCBEA54840BF41DE1F2DB45EC064540029BDA5484004EDC49B2BB45EC0170EE78EBCA548402E70BBC82BB45EC0B806B64AB0A54840D2BEE23E2CB45EC04E8D020A96A54840C76F23C835B45EC0E970636996A548402FC0805647B45EC042A2BF8696A5484079B6C33654B45EC0EEBA6D9596A548402E1EDE7360B45EC0B99C7DAB96A54840B26F61BC6AB45EC048ECC9B296A54840AA05BCED7EB45EC0A11D26D096A548402C8CA15A8CB45EC0DC8520E696A54840806B61F58BB45EC0AE86DDDAB6A54840C68E215BB1B45EC03735F18AB7A54840,55,Westwood Summit,0
0106000020E6100000010000000103000000010000006800000087D19C8A4EB35EC01F6E7F157DA3484069519FE44EB35EC0EB302E6E86A348409FB061D94EB35EC07A86572F92A34840D50F24CE4EB35EC0410D00D1A3A3484078119EB74EB35EC04D079901BAA3484043B2DBC24EB35EC0DC0E0D8BD1A3484043B2DBC24EB35EC0EE2CD560F5A348401341FFB14EB35EC0BAADE3AE14A4484049A0C1A64EB35EC0FA0CA83723A44840E4CF22A14EB35EC0B6508DF227A448407EFF839B4EB35EC0DC9E62CD2FA448407EFF839B4EB35EC0CBF6216F39A4484087D19C8A4EB35EC079F30AFA41A44840BD305F7F4EB35EC0C7C630E54BA4484028EFE3684EB35EC04FA6973959A4484096919B5D4EB35EC04888553068A4484096919B5D4EB35EC0D0DF3AB569A44840EA705BF84DB35EC0B2F588A874A44840C0ED64CB4DB35EC00F3D10F679A4484073AFDD874DB35EC041A38D8680A44840073D1F8E43B35EC005E4644581A44840F4E5FD663FB35EC0A0C7C5A481A44840C5D97C7538B35EC03BAB260482A448408A64C0402DB35EC0F9A1F39682A44840EB9D3CF228B35EC0AB04ACD182A448406146253326B35EC0938554F682A44840551C621720B35EC08150074783A448405D3A41F615B35EC03A54F8D882A44840D8F73CDA13B35EC08D3B4ACA82A44840119F433207B35EC0FA4F50ED80A44840683A227CFBB25EC06CAE603C7FA4484017178190F0B25EC0A8C4B7A87DA4484063C8FB82E7B25EC0D2CF8A5E7CA4484052C89DEBDEB25EC09174B4477BA44840A8FE2016DAB25EC0D37DE7B47AA44840E7BA3A11CEB25EC0271396FC78A44840901C44C6BEB25EC0E70EEE1077A4484067B1FB2BB7B25EC0A6B317FA75A4484073F22213B0B25EC0E67330938FA44840A0580284AAB25EC06B47929CA3A4484092D77BD8A8B25EC0DFB6429AA9A44840582E441CA5B25EC0850B7904B7A4484001B8612DA1B25EC0D1D72426C5A448402FC3FB819DB25EC0A600414ED2A4484023BF1B5E92B25EC0E5479960FAA4484098DBDEEA90B25EC0AC74D25600A54840A82703728FB25EC097B4778006A54840D567FFEA8EB25EC04F89149808A548400896E1478EB25EC0CA475A430CA548407CB2A4D48CB25EC06712925814A548403E341C648CB25EC0E66A96911BA548400FC33F538CB25EC0AA8BCA3C28A54840DF5163428CB25EC056D678E135A548408353DD2B8CB25EC061F3BBFA42A54840CCF95A7E7DB25EC061D318E74EA548403D31046371B25EC0382E25C358A54840F33AC18264B25EC0CD55353963A54840B263441E58B25EC0FEE19D326DA54840544B423B4AB25EC03FCB2D8C78A5484018247D5A45B25EC0DE484D797CA548409729BDA136B25EC0974C3E0B7CA5484050F07F0D29B25EC00E47FC2F7CA5484012AF3E6016B25EC04365EC197CA548407D1EE55805B25EC0974C3E0B7CA548401094DBF6FDB15EC002B3E7D77BA5484048247E83FEB15EC0F7F6F8CE79A548408FD27C0018B25EC099C328E70FA5484025E07C8F1FB25EC0EA58292DF1A448400A2C046227B25EC0931D9748D4A448407B00838B32B25EC0C737EBBEA9A448406792FD983BB25EC0C7478B3386A44840FAA37FB445B25EC0607F2B3C5CA448407EF502FD4FB25EC0DBF0057731A44840694805E35AB25EC02174F13305A448403C5600BE61B25EC0B85C9AAEE9A348405CA282DC68B25EC07FEF5FEECDA3484084F57F0E73B25EC00B41B390A5A348403075042E97B25EC01D760040A5A348408685A46097B25EC02416E75E96A348408685A46097B25EC04FF7F01B95A34840F4275C5597B25EC0671EC89387A348408F57BD4F97B25EC014DA6ABD7CA34840C4B67F4497B25EC0CC80506A71A348402A871E4A97B25EC084D007EC66A34840F4275C5597B25EC095FAEC5F5DA348408F57BD4F97B25EC0E23A294052A348408685A46097B25EC0DD6ED5B744A3484059F8FA5A97B25EC07A5FE8533FA34840A736829E97B25EC042D4F9C72DA34840987683CB97B25EC09C59439020A34840F7583CED97B25EC032F5E3C411A34840E8983D1A98B25EC07C20A26602A3484010527D08A6B25EC0ABF7C8A40EA3484052EE80E3D9B25EC0064577393AA34840F7CAFE71E9B25EC04D1AFE2E47A348406BD05D33F5B25EC001DF4CD04FA34840F45DBEB305B35EC09BF253E25BA3484056BE04FA06B35EC0F4CC81D45CA348403B2321FC11B35EC0D94078BC62A34840825C5E901FB35EC03558FE9D69A348407899C4CD27B35EC0BCD4219A6DA3484043A044952BB35EC0DF3931776FA3484030819D9345B35EC033D5BC7879A3484087D19C8A4EB35EC01F6E7F157DA34840,54,North Coquitlam,0
0106000020E6100000010000000103000000010000000F0000006A7E04178EB45EC0BD8E17561AA54840C7BB02558CB45EC0306D72D796A54840629F84C235B45EC05A21176296A54840406281D036B45EC08A26696143A5484086E784543AB45EC0470E858D3AA54840E8FB04AB45B45EC01F89347D38A54840A98CFB664DB45EC078BA909A38A54840F1DD836358B45EC0EF0B7DEA37A54840443205E763B45EC0F73238E733A54840B2497EC46FB45EC06B17CBDB2EA54840A6947C9175B45EC0F62387802AA54840EC19801579B45EC02EC8F90F27A54840C2E4803C7FB45EC00672FD7922A54840AE76FB4988B45EC0A2DBE07E1FA548406A7E04178EB45EC0BD8E17561AA54840,35,Summit View,0
0106000020E61000000100000001030000000100000018000000F521FB62E7B45EC05253A25749A548400B9B7DF5E3B45EC001380F8A5AA548401E188214E3B45EC06012DB9B67A5484044907BA1DDB45EC0EF98B2BA72A54840D983FF63D7B45EC0F8CE1E1E78A548405FB78453D1B45EC0FB3989317EA54840B2300232CDB45EC0FFB3A4AB8DA5484095EF7CB3CBB45EC01DE1F6FC97A54840AF250592C7B45EC0941051F1A4A54840BC197FECBFB45EC0AEBB79AAC3A54840A6917D2DBBB45EC0E219D93ADDA54840201001EABAB45EC0C89EDA6CEEA548409F8A021AB8B45EC0CB436CD1FEA54840FCC70058B6B45EC05092E84406A648401480FB11B1B45EC003F5A07F06A6484061BE8255B1B45EC0A8E5A483B7A54840E53B00FB8BB45EC01F3791D3B6A54840C7BB02558CB45EC0899ECEF496A548406A7E04178EB45EC06FF1CF901AA548402C007CA68DB45EC076DF524ADFA44840E8597B65BFB45EC01798DBDEEAA448402EDF7EE9C2B45EC08C20632806A54840B62C80A5CAB45EC0FE2A9F6932A54840F521FB62E7B45EC05253A25749A54840,47,Mountain Meadows,0
0106000020E6100000010000000103000000010000002700000085E97B0DC1B05EC0364B551C7FA54840E2E70124C1B05EC0D98CFC8F86A548406F220227BEB05EC01D2BA525DEA5484060620354BEB05EC0D9F02EF6E2A5484045ED024EC4B05EC00BD9509CE9A5484057B8FEC0C9B05EC0B5125F92EFA54840C18502D7D1B05EC0D7CCAD52F2A5484080E6FF97E3B05EC0A4FA315A05A6484086AE0284E8B05EC06A238DC00EA6484081C1033DF3B05EC065CCD91224A64840FF89FCC0F6B05EC09252753433A64840D2490048F7B05EC0A0873D6147A648407D04FEF0F3B05EC074DA8D1D58A648401DBC0213F0B05EC03B323DFE5EA64840B8DBFD43DDB05EC0D8740CE17BA648407B25FBADBEB05EC01F7F0E98ACA648400EFF02A4AAB05EC0FBC254C8CFA648409C787BCEA5B05EC07277EF0BDCA648405F8101E739B15EC05B51B5A3D9A64840BDBEFF2438B15EC0B2EC30C3D2A64840AEFE005238B15EC08B6BBE42CDA64840A506056B3DB15EC0800F5EBBB4A64840A506056B3DB15EC08E6F189AA5A64840F38304D63BB15EC00C56BD7896A648406E4100BA39B15EC0D1DF53528AA648401AFCFD6236B15EC0C01D8FB67DA64840ABF303B232B15EC0F62D109071A648404431FD3B30B15EC07BD4E3E754A648400474FCA331B15EC0CA3BE2EB46A648402C79028235B15EC0835EC99F39A648408CC1FD5F39B15EC06E2FABA828A64840C38602113DB15EC059008DB117A6484057D7FC5345B15EC0823510C3F5A54840D551FE8342B15EC0607BC102F3A548403D1E0260DFB05EC04FAF946588A548400A1603FBDAB05EC09FAA841F83A54840A61002D1D7B05EC0715C210780A548402D83FFE7CFB05EC0DD19F9FE7EA5484085E97B0DC1B05EC0364B551C7FA54840,15,Park Ridge Estates,0
0106000020E6100000010000000103000000010000001E000000532E85EE6FB75EC0ADB5DE0C0AAE48405F3800B0B4B85EC0CF030E573DAE4840ABD0FE0F09B95EC028994121A7AD4840141BFBAB6ABB5EC06681D9B1CFAA48409F67FD778EBC5EC076F0C0BEA5A5484027BEFB5FC5BB5EC04E9AC428A1A54840B896031C46BB5EC0228877A9A6A548406457FF8CB7BA5EC0AFFE19EF58A548408C8BFE2B46BA5EC05004ABC957A548408980018C40BA5EC09D6340F67AA64840C03C85D8B0B95EC0611CB7F3D8A6484073FEFD94B0B95EC07E9E2F8B43A748406318032D55B95EC05F7CB01046A748405E57FE4230B95EC0C1A807797BA74840F53B03D921B95EC07AE0C6DA9DA74840139082E9ECB75EC0469CEB879AA74840A7D1FDFFECB75EC0FA75AFAC17A848408A4E01F632B85EC0F973C06419A84840C90B028E31B85EC035E5D04369A84840E19180EA82B75EC0FEB04A8E60A84840E19180EA82B75EC06A7B05B353A94840C80181EF32B75EC07711095352A948405D43FC0533B75EC0E2902EB274A94840B85300ADF5B65EC0FFAECF9C75A948403ED57CF0F5B65EC0AB60AF0B9AA9484072D1FB8CACB65EC0AB60AF0B9AA94840AD927EB1ADB65EC0719D563C3BAA48407E9CFE26F3B75EC0846D7A0643AA484026627C5ED2B75EC042BDF0B52DAC4840532E85EE6FB75EC0ADB5DE0C0AAE4840,53,Belcarra,0
0106000020E61000000100000001030000000100000009000000CB54FB532EB95EC0C4CE354898A248402E5AFC7D31B95EC0593BC41E5EA3484070DDFF8D5EB85EC05216F86960A348405E12041B59B85EC04F0ED91FACA248408B52009458B85EC08CD5281CA8A24840C752FBDF57B85EC02F62E98DA4A24840198D009755B85EC0F00E3A32A0A24840670A000254B85EC01A1DA9219EA24840CB54FB532EB95EC0C4CE354898A24840,44,Glenayre,1633000
0106000020E6100000010000000103000000010000000B000000A67203D3A3B55EC0A3EDD265B5A148400F6503449CB55EC0C72E30AFCCA148408EDF047499B55EC074C0227D62A24840563FFC1D86B55EC00FFBB10762A24840863CFEE284B55EC0B8855BFCF5A24840F3EE020437B55EC028DFE0C9F6A24840078C81B7B8B45EC0C888B8F7F8A248401B397FD1ADB45EC06F575CDAF8A24840134183EAB2B45EC030091F63D1A148401727842FC8B45EC047D45D3CB0A14840A67203D3A3B55EC0A3EDD265B5A14840,40,Chineside,1694000
0106000020E6100000010000000103000000010000000B0000008821832693B65EC078859911B9A148405C20FFD491B65EC04FC8EFE941A248409BDDFF6C90B65EC0E1C4A1C8A4A248401471001E0DB65EC0173AC0DDA3A248405071FB690CB65EC05AE5B63BF3A24840863CFEE284B55EC001B45A1EF3A24840563FFC1D86B55EC00FFBB10762A248408EDF047499B55EC074C0227D62A248400F6503449CB55EC0C72E30AFCCA148403BB47EE9A3B55EC0A3EDD265B5A148408821832693B65EC078859911B9A14840,41,Harbour Place,1768400
