"the_geom","cartodb_id","name","benchmark_price"
"{""type"":""Feature"",""properties"":{""cartodb_id"":""9"",""name"":""Oxford Heights"",""benchmark_price"":""1417700""},""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-122.73380756,49.28574091],[-122.73544371,49.28480663],[-122.73810446,49.28328795],[-122.73895204,49.28285053],[-122.74118364,49.28236762],[-122.74168253,49.28228363],[-122.74253547,49.28222415],[-122.74308264,49.28219265],[-122.74378538,49.28215066],[-122.74430037,49.28208767],[-122.74509966,49.28195819],[-122.74550736,49.28183221],[-122.74591506,49.28167474],[-122.74617255,49.28155576],[-122.74642467,49.28136679],[-122.74665534,49.28118132],[-122.74737954,49.28037293],[-122.74774432,49.27994949],[-122.74844706,49.27912359],[-122.75116146,49.27606133],[-122.75146186,49.27575685],[-122.751773,49.27564835],[-122.75215387,49.27556436],[-122.7525562,49.27554336],[-122.75292635,49.27555736],[-122.75341451,49.27566935],[-122.75384367,49.27586534],[-122.75411189,49.27601934],[-122.75434256,49.27619083],[-122.75528133,49.27690829],[-122.7557078,49.27722676],[-122.75613427,49.27754524],[-122.75613427,49.27844116],[-122.75910616,49.27843416],[-122.76316166,49.27837467],[-122.7672869,49.27835367],[-122.76720107,49.28432723],[-122.76722789,49.28503757],[-122.76720643,49.28925042],[-122.76436865,49.28925392],[-122.76294708,49.28925392],[-122.76156843,49.28925392],[-122.76163816,49.2857794],[-122.73663998,49.28574091],[-122.73512721,49.28574441],[-122.73445666,49.28574091],[-122.73417234,49.28574441],[-122.73380756,49.28574091]]]]}}","9","Oxford Heights","1417700"
"{""type"":""Feature"",""properties"":{""cartodb_id"":""16"",""name"":""River Springs"",""benchmark_price"":""1289400""},""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-122.76643395,49.29472238],[-122.76783407,49.29547805],[-122.76827395,49.29571945],[-122.76859581,49.29588737],[-122.76877284,49.29598183],[-122.76910543,49.29616374],[-122.76966333,49.29646461],[-122.76984036,49.29656256],[-122.77036071,49.2962617],[-122.77083814,49.29620922],[-122.77162135,49.29622672],[-122.7729249,49.29634566],[-122.77348816,49.29645061],[-122.77377248,49.29644012],[-122.77440548,49.2962582],[-122.77461469,49.29613926],[-122.77466834,49.2960378],[-122.77466297,49.29568096],[-122.77473271,49.29544307],[-122.77480781,49.29497777],[-122.77479172,49.2949113],[-122.77478635,49.29465241],[-122.77472198,49.29443201],[-122.77462542,49.29433055],[-122.77435184,49.29413463],[-122.77414262,49.29402618],[-122.77380466,49.29387574],[-122.77364373,49.29373929],[-122.77346134,49.29357136],[-122.77310729,49.29314103],[-122.7728337,49.29280167],[-122.77257621,49.29247629],[-122.77227044,49.29202146],[-122.7722168,49.29192],[-122.77218997,49.29172058],[-122.77220607,49.29141968],[-122.77229726,49.2908039],[-122.77236164,49.29028258],[-122.77237773,49.29013913],[-122.77227044,49.28969478],[-122.77194858,49.28887954],[-122.77183056,49.28849465],[-122.77176619,49.28829871],[-122.77156234,49.28815176],[-122.77130485,49.28801879],[-122.77104735,49.28782985],[-122.77103662,49.28754293],[-122.77126193,49.28711605],[-122.77199149,49.28659819],[-122.77259231,49.28629027],[-122.77296782,49.28598935],[-122.77315021,49.2857794],[-122.77376175,49.28506557],[-122.77430892,49.28441471],[-122.77466297,49.28405079],[-122.77520478,49.2835154],[-122.77561247,49.283029],[-122.77598262,49.28258808],[-122.77643323,49.28202818],[-122.7765137,49.28187071],[-122.77669609,49.2812583],[-122.77665317,49.28091886],[-122.77637959,49.27926357],[-122.77635813,49.27838866],[-122.77557492,49.27839916],[-122.77479172,49.27844116],[-122.77315021,49.27847966],[-122.77287126,49.27847616],[-122.77157843,49.27844116],[-122.77040899,49.27840966],[-122.76850462,49.27838516],[-122.76724935,49.27836767],[-122.76724398,49.27876663],[-122.76724398,49.279848],[-122.76722252,49.28118831],[-122.76721716,49.28287503],[-122.76721716,49.28429574],[-122.76722789,49.28502008],[-122.76722252,49.28525802],[-122.76722252,49.28550296],[-122.76722252,49.28573391],[-122.76721716,49.28592636],[-122.76721716,49.2861503],[-122.76721716,49.28631826],[-122.76722252,49.28644773],[-122.76721716,49.2865492],[-122.76721179,49.28665067],[-122.76721179,49.28677314],[-122.76720643,49.28686762],[-122.76721179,49.28697609],[-122.76721179,49.28700758],[-122.76720643,49.28708456],[-122.76721179,49.2872875],[-122.76721716,49.28756393],[-122.76721179,49.28790333],[-122.76722252,49.28855064],[-122.76721716,49.28925042],[-122.76598334,49.28925042],[-122.76533961,49.28925042],[-122.7648139,49.28925042],[-122.76434183,49.28925742],[-122.76397705,49.28925042],[-122.76397705,49.28941137],[-122.76398778,49.2896353],[-122.76398778,49.28988721],[-122.76398778,49.29044003],[-122.76397705,49.29213342],[-122.76398778,49.29239232],[-122.76315093,49.29294861],[-122.7636981,49.29324949],[-122.76407897,49.2934664],[-122.76479244,49.29385824],[-122.7653718,49.29416962],[-122.76588678,49.29442851],[-122.76643395,49.29472238]]]]}}","16","River Springs","1289400"
"{""type"":""Feature"",""properties"":{""cartodb_id"":""10"",""name"":""Lincoln Park PQ"",""benchmark_price"":""1297500""},""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-122.73372173,49.27130834],[-122.73374319,49.27366039],[-122.73374319,49.27532287],[-122.73377538,49.27849365],[-122.73381293,49.27915159],[-122.73368955,49.28574091],[-122.73385048,49.28570242],[-122.73390949,49.28567092],[-122.73518085,49.2849396],[-122.73625374,49.28433423],[-122.73809373,49.28328445],[-122.73893595,49.28285053],[-122.74004102,49.28260558],[-122.74116218,49.28236062],[-122.74201512,49.28226614],[-122.74386048,49.28217865],[-122.74386048,49.28218215],[-122.74508357,49.28195119],[-122.74593115,49.28169224],[-122.7462101,49.28153126],[-122.74663925,49.28117432],[-122.7469933,49.28085586],[-122.74772823,49.28000898],[-122.74855971,49.2790046],[-122.74881721,49.27869663],[-122.74997592,49.27741575],[-122.75083423,49.27643581],[-122.75120974,49.27600884],[-122.7514565,49.27574985],[-122.75213242,49.27556786],[-122.75260448,49.27555386],[-122.75295854,49.27555386],[-122.7534306,49.27570085],[-122.75405288,49.27598784],[-122.75444984,49.27627482],[-122.75542617,49.27700978],[-122.75612354,49.27752074],[-122.75610209,49.27657231],[-122.75612354,49.27566935],[-122.75616109,49.27481188],[-122.75615573,49.27362189],[-122.75611818,49.27121034],[-122.75452495,49.27121384],[-122.75178909,49.27122084],[-122.74887085,49.27123484],[-122.74531424,49.27124534],[-122.7426964,49.27123484],[-122.7426964,49.27123484],[-122.7426964,49.27123484],[-122.7426964,49.27123484],[-122.7426964,49.27123484],[-122.7426964,49.27123484],[-122.7426964,49.27123484],[-122.7426964,49.27123484],[-122.7426964,49.27123484],[-122.7426964,49.27123484],[-122.7426964,49.27123484],[-122.74154305,49.27125584],[-122.74042189,49.27126634],[-122.73815811,49.27126284],[-122.73815811,49.27126284],[-122.73372173,49.27130834]]]]}}","10","Lincoln Park PQ","1297500"
"{""type"":""Feature"",""properties"":{""cartodb_id"":""12"",""name"":""Glenwood PQ"",""benchmark_price"":""1350600""},""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-122.75655806,49.25914377],[-122.75642931,49.25930832],[-122.756145,49.25973194],[-122.75613964,49.26071921],[-122.75609136,49.26261316],[-122.75609672,49.2627672],[-122.75612354,49.26868665],[-122.75612354,49.27118583],[-122.75615573,49.27306539],[-122.75612354,49.27595634],[-122.75615036,49.27844816],[-122.76173472,49.27839216],[-122.76723325,49.27835017],[-122.77043581,49.27837467],[-122.77319849,49.27845516],[-122.77390122,49.27845166],[-122.77480245,49.27843766],[-122.77548909,49.27839566],[-122.77636349,49.27838167],[-122.77635813,49.27824518],[-122.77633667,49.27763623],[-122.77634203,49.27721976],[-122.77640641,49.27635882],[-122.7764976,49.27606833],[-122.77665317,49.27577785],[-122.77672827,49.27526337],[-122.77659953,49.27474538],[-122.77642787,49.27409439],[-122.77656198,49.27387389],[-122.77670681,49.27362889],[-122.7768892,49.27316339],[-122.77760267,49.27279589],[-122.77806401,49.27271189],[-122.77846098,49.27186136],[-122.77894378,49.27083932],[-122.77934611,49.26997476],[-122.77989864,49.26915219],[-122.77996302,49.26909969],[-122.77718961,49.26786756],[-122.77653515,49.26754552],[-122.77486682,49.26685593],[-122.77245283,49.26581978],[-122.77087569,49.26515117],[-122.76888549,49.26432502],[-122.76735663,49.2637089],[-122.76538789,49.26290373],[-122.7644974,49.26255715],[-122.76337087,49.26209855],[-122.76198685,49.26143339],[-122.76065648,49.26088375],[-122.76013076,49.26063168],[-122.75912762,49.26021857],[-122.75784016,49.25967592],[-122.75784016,49.25967592],[-122.75708377,49.25935383],[-122.75655806,49.25914377]]]]}}","12","Glenwood PQ","1350600"
"{""type"":""Feature"",""properties"":{""cartodb_id"":""31"",""name"":""Ranch Park"",""benchmark_price"":""1601000""},""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-122.80166745,49.27725126],[-122.80275643,49.27742275],[-122.80443013,49.27762923],[-122.80499876,49.27769223],[-122.80540109,49.27772722],[-122.80574977,49.27775172],[-122.8063345,49.27778322],[-122.80688703,49.27780422],[-122.8078419,49.27783921],[-122.80829251,49.27784271],[-122.80916691,49.27785321],[-122.80981064,49.27785321],[-122.81028271,49.27785321],[-122.81088352,49.27785321],[-122.81269133,49.27786721],[-122.81367838,49.27785671],[-122.81437039,49.27784971],[-122.8152287,49.27785321],[-122.81604946,49.27786021],[-122.8167361,49.27786721],[-122.81734228,49.27786721],[-122.81803966,49.27787421],[-122.8188014,49.27787071],[-122.82016933,49.27787071],[-122.82126367,49.27788471],[-122.82221854,49.27781822],[-122.82296419,49.27776572],[-122.8234899,49.27773772],[-122.82372594,49.27771672],[-122.82407999,49.27770973],[-122.82410145,49.27467888],[-122.82414436,49.27381789],[-122.82376885,49.27381789],[-122.82377958,49.27322289],[-122.82310903,49.27321939],[-122.82342017,49.26420599],[-122.82470763,49.26319079],[-122.82436967,49.26319079],[-122.82065213,49.26316629],[-122.8177017,49.26316278],[-122.81766415,49.26226659],[-122.81754076,49.26185699],[-122.81741202,49.26158743],[-122.81654298,49.26034811],[-122.81631231,49.25992449],[-122.80645251,49.26101678],[-122.80549228,49.2603376],[-122.80438185,49.26034461],[-122.80252039,49.26132136],[-122.80132413,49.26127585],[-122.80088961,49.26130386],[-122.80037463,49.26129335],[-122.79911935,49.26271819],[-122.79899597,49.26285122],[-122.79888332,49.26294924],[-122.79880285,49.26297724],[-122.79871702,49.26301575],[-122.79842734,49.26308227],[-122.79815912,49.26309277],[-122.79850245,49.26492363],[-122.79862583,49.26558874],[-122.79869556,49.26630985],[-122.79873848,49.2666634],[-122.79873848,49.26719197],[-122.79872775,49.26787806],[-122.79870629,49.26841012],[-122.79870093,49.26868665],[-122.79866874,49.27073431],[-122.79863656,49.27256838],[-122.79864728,49.27290439],[-122.79866874,49.27385639],[-122.79856682,49.27437789],[-122.79839516,49.27481888],[-122.79819667,49.27513737],[-122.79786944,49.27563085],[-122.79730082,49.27626782],[-122.7982986,49.27653731],[-122.79953778,49.27683829],[-122.80166745,49.27725126]]]]}}","31","Ranch Park","1601000"
"{""type"":""Feature"",""properties"":{""cartodb_id"":""37"",""name"":""Central Coquitlam"",""benchmark_price"":""1810300""},""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-122.83409536,49.23591599],[-122.83683658,49.2359335],[-122.83982992,49.23666556],[-122.8430593,49.23750268],[-122.84398198,49.23782491],[-122.84420729,49.23789496],[-122.8448832,49.23803506],[-122.84613311,49.23834328],[-122.84687877,49.23864099],[-122.84754932,49.23899474],[-122.84840763,49.23947458],[-122.84894943,49.23972325],[-122.84970045,49.23999644],[-122.85091817,49.2403817],[-122.85121322,49.24045875],[-122.85191059,49.24061986],[-122.85240948,49.24062686],[-122.85238802,49.24127829],[-122.85240948,49.24134133],[-122.85246313,49.24146041],[-122.85246849,49.24177562],[-122.85256505,49.24203478],[-122.85270452,49.2422239],[-122.85312831,49.24254961],[-122.8533107,49.24281578],[-122.85436213,49.24503261],[-122.86022007,49.24496607],[-122.86222637,49.24495557],[-122.86221027,49.24532678],[-122.87282646,49.2453548],[-122.872805,49.24564896],[-122.87276745,49.24581356],[-122.87269235,49.24595364],[-122.87246168,49.24619527],[-122.87227392,49.24635286],[-122.87164629,49.24685013],[-122.87086844,49.24748747],[-122.87031591,49.24796372],[-122.8698653,49.24833491],[-122.8693825,49.24874112],[-122.86918938,49.24898974],[-122.86907136,49.24919285],[-122.86907136,49.24973211],[-122.86905527,49.25062153],[-122.86902845,49.25153545],[-122.8689909,49.2530516],[-122.86896944,49.25462373],[-122.86894798,49.25627634],[-122.86887825,49.25810395],[-122.86885679,49.25992099],[-122.86878169,49.26169595],[-122.86874413,49.26307527],[-122.86873341,49.26356187],[-122.86593318,49.26353386],[-122.86315978,49.26351286],[-122.85898089,49.26350936],[-122.85759687,49.26347785],[-122.85347164,49.26346385],[-122.85231829,49.26345685],[-122.85173893,49.26344984],[-122.85144925,49.26344984],[-122.84669638,49.26340083],[-122.83803821,49.26334482],[-122.82470226,49.26319079],[-122.82437503,49.26319429],[-122.8243804,49.2576383],[-122.8243804,49.25221825],[-122.82441258,49.24496957],[-122.82429457,49.2446789],[-122.82413363,49.24445827],[-122.82887578,49.24281928],[-122.8342241,49.24279827],[-122.83409536,49.23591599]]]]}}","37","Central Coquitlam","1810300"
"{""type"":""Feature"",""properties"":{""cartodb_id"":""18"",""name"":""Woodland Acres PQ"",""benchmark_price"":""1465900""},""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-122.79048264,49.27816469],[-122.79047728,49.27847966],[-122.78825104,49.27848666],[-122.78734446,49.27847616],[-122.78391123,49.27846916],[-122.77636349,49.27839216],[-122.77635276,49.2779512],[-122.77634203,49.27745775],[-122.77636886,49.27691179],[-122.77638495,49.2766493],[-122.77641714,49.27634482],[-122.77649224,49.27610683],[-122.77665317,49.27577785],[-122.77672827,49.27527737],[-122.77642787,49.27409439],[-122.77671218,49.27361489],[-122.7768892,49.27316689],[-122.77732909,49.27293239],[-122.77759731,49.27280289],[-122.77806401,49.27271539],[-122.77838051,49.27202237],[-122.77893841,49.27086382],[-122.77934074,49.26998526],[-122.77964652,49.26953722],[-122.77994692,49.26909969],[-122.78009176,49.26915569],[-122.78398633,49.27075881],[-122.78769314,49.27230588],[-122.79053092,49.27350989],[-122.79050946,49.27468238],[-122.790488,49.27535436],[-122.79048264,49.27701678],[-122.790488,49.2780177],[-122.79048264,49.27816469]]]]}}","18","Woodland Acres PQ","1465900"
"{""type"":""Feature"",""properties"":{""cartodb_id"":""20"",""name"":""Canyon Springs"",""benchmark_price"":""1483400""},""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-122.78995156,49.2942011],[-122.79010713,49.29402618],[-122.79025197,49.29383725],[-122.79034853,49.29370081],[-122.79043972,49.29351189],[-122.790488,49.29328448],[-122.79048264,49.29313054],[-122.79042363,49.29284365],[-122.7903378,49.29264773],[-122.79023588,49.2924658],[-122.79010177,49.29225238],[-122.78990328,49.29186402],[-122.78982818,49.29161561],[-122.78979599,49.29150715],[-122.78980672,49.29098934],[-122.78981745,49.28990121],[-122.78983355,49.28978575],[-122.78984427,49.28968428],[-122.78997302,49.2893239],[-122.7901715,49.28891453],[-122.79045582,49.28840018],[-122.79164135,49.28626927],[-122.7918452,49.28589837],[-122.7920866,49.28546797],[-122.79226363,49.28514955],[-122.79236555,49.28496059],[-122.79242992,49.28484862],[-122.79295564,49.28488711],[-122.79379785,49.2849396],[-122.79458642,49.28499558],[-122.79528379,49.28503757],[-122.79612601,49.28509706],[-122.79721498,49.28517754],[-122.79808402,49.28524053],[-122.79883504,49.28525452],[-122.79916763,49.28524753],[-122.79964507,49.28523353],[-122.80012786,49.28522303],[-122.80075014,49.28520554],[-122.80150115,49.28517404],[-122.80150115,49.28517404],[-122.80160844,49.28517054],[-122.80159235,49.28540499],[-122.80157626,49.28585638],[-122.80156016,49.28624828],[-122.8015548,49.28664718],[-122.80154407,49.28711255],[-122.80153871,49.28749394],[-122.80151725,49.28807828],[-122.80147433,49.2889985],[-122.80144215,49.2899432],[-122.8014046,49.29018461],[-122.8013134,49.29035606],[-122.80120075,49.290524],[-122.8006804,49.29117827],[-122.80064821,49.29126224],[-122.80063748,49.29139519],[-122.80062139,49.29174507],[-122.80062139,49.29212642],[-122.80062139,49.2924623],[-122.80059457,49.29310255],[-122.80061066,49.29334045],[-122.80062675,49.29353638],[-122.80078232,49.29389323],[-122.80152261,49.29480984],[-122.80181766,49.29541158],[-122.80186594,49.29548155],[-122.8014046,49.29566347],[-122.801072,49.29578242],[-122.80077159,49.29591536],[-122.80051947,49.29600981],[-122.80029416,49.29610077],[-122.80013859,49.29617074],[-122.7999723,49.29624071],[-122.79969871,49.29636315],[-122.79937148,49.29645761],[-122.79904962,49.29655556],[-122.79880285,49.29659754],[-122.79850781,49.29665702],[-122.79803574,49.2967025],[-122.79782116,49.29671649],[-122.79747784,49.29672349],[-122.79721498,49.29673048],[-122.79695749,49.29671649],[-122.79665709,49.2966955],[-122.79636741,49.29665352],[-122.79595971,49.29658005],[-122.79567003,49.29652058],[-122.79538035,49.29642263],[-122.79511213,49.29633517],[-122.79450059,49.29608678],[-122.79377639,49.29577892],[-122.79304147,49.29548155],[-122.79252112,49.29527164],[-122.79157698,49.29488331],[-122.79093862,49.29460693],[-122.79029489,49.29434104],[-122.78995156,49.2942011]]]]}}","20","Canyon Springs","1483400"
"{""type"":""Feature"",""properties"":{""cartodb_id"":""43"",""name"":""Port Moody Centre"",""benchmark_price"":""2077600""},""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-122.8269875,49.27744025],[-122.82650471,49.27752074],[-122.82605946,49.27756274],[-122.82545328,49.27761173],[-122.82475054,49.27766073],[-122.82408535,49.27770973],[-122.82410145,49.27508837],[-122.82410681,49.27453189],[-122.82414436,49.27382139],[-122.82376885,49.27381789],[-122.82377958,49.27322289],[-122.83623576,49.27313189],[-122.83624113,49.27304439],[-122.84450769,49.27304789],[-122.84455061,49.2706293],[-122.85256505,49.2706573],[-122.868433,49.2705453],[-122.86828279,49.27573585],[-122.86939859,49.27578485],[-122.86929131,49.27616983],[-122.86933422,49.2766248],[-122.86941469,49.27875263],[-122.86933959,49.27889961],[-122.86916256,49.2790396],[-122.86885142,49.27922158],[-122.86763906,49.27959603],[-122.86893725,49.28050591],[-122.86800385,49.28137379],[-122.86771417,49.28204568],[-122.86717236,49.28322846],[-122.86704361,49.28342442],[-122.86729038,49.28545398],[-122.86732793,49.28569192],[-122.8674674,49.2861503],[-122.86771417,49.28673115],[-122.86794484,49.28711255],[-122.86807358,49.2873015],[-122.86862075,49.28795931],[-122.86985993,49.2889915],[-122.87014425,49.28918044],[-122.87149608,49.28982074],[-122.87291765,49.29047152],[-122.87358284,49.29072693],[-122.87417829,49.29087388],[-122.87482738,49.29101733],[-122.87519217,49.2910978],[-122.8755945,49.29112579],[-122.87633479,49.29116428],[-122.87723064,49.29116777],[-122.87770808,49.29115028],[-122.87876487,49.29103832],[-122.8797251,49.29085289],[-122.88034201,49.29070244],[-122.88081944,49.29057648],[-122.88147926,49.29038055],[-122.88195133,49.29025809],[-122.88237512,49.29016362],[-122.88339436,49.29001317],[-122.884655,49.2899362],[-122.88564742,49.28989071],[-122.88668275,49.28989071],[-122.88744986,49.2899432],[-122.88939178,49.29020211],[-122.88948834,49.2902231],[-122.89052367,49.29027558],[-122.8912425,49.29027558],[-122.89187551,49.29024759],[-122.89241731,49.29015662],[-122.89296985,49.29004816],[-122.89335608,49.28997119],[-122.89328098,49.29504424],[-122.88534164,49.29512821],[-122.87641525,49.29524016],[-122.87173748,49.29529613],[-122.86457062,49.29531013],[-122.85010815,49.28516355],[-122.83348918,49.28462467],[-122.83309221,49.28488361],[-122.83162773,49.28441122],[-122.8307426,49.28413478],[-122.83007741,49.2839948],[-122.82943368,49.2840053],[-122.82869339,49.28407179],[-122.82845736,49.28411028],[-122.82773852,49.28172023],[-122.8274703,49.28084887],[-122.82716453,49.27994249],[-122.8271699,49.27937556],[-122.82725573,49.27865464],[-122.82728255,49.27830467],[-122.82728255,49.27812269],[-122.8272289,49.27793021],[-122.8269875,49.27744025]]]]}}","43","Port Moody Centre","2077600"
"{""type"":""Feature"",""properties"":{""cartodb_id"":""14"",""name"":""Hockaday"",""benchmark_price"":""1817600""},""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-122.7811271,49.29283315],[-122.78075695,49.29286814],[-122.78050482,49.29290313],[-122.7800864,49.2929766],[-122.77980745,49.29307806],[-122.77951777,49.2932145],[-122.77856827,49.29366932],[-122.77739346,49.29425008],[-122.7768141,49.29453346],[-122.77657807,49.29460693],[-122.77643859,49.2946769],[-122.77621865,49.29473638],[-122.77596116,49.29479935],[-122.77549446,49.29489381],[-122.77508676,49.29494279],[-122.77481854,49.29497078],[-122.77472734,49.29546756],[-122.77466834,49.29568796],[-122.77466297,49.29609378],[-122.77436256,49.2962687],[-122.77377248,49.29644012],[-122.77349353,49.29645061],[-122.77290344,49.29633167],[-122.77163744,49.29621622],[-122.77086496,49.29620223],[-122.7703017,49.29628269],[-122.76984572,49.29655207],[-122.76963651,49.29702784],[-122.76928246,49.29777298],[-122.76885867,49.29867553],[-122.76865482,49.29903235],[-122.76856363,49.29947662],[-122.7687192,49.30034066],[-122.76893914,49.30071146],[-122.76913762,49.30106826],[-122.76929319,49.30155449],[-122.7693361,49.30177836],[-122.76936829,49.30194976],[-122.76938975,49.30226982],[-122.76936829,49.30236252],[-122.7691859,49.30283824],[-122.76912689,49.3029834],[-122.76906788,49.30312857],[-122.76905715,49.30329997],[-122.76910007,49.30342239],[-122.76919127,49.30359729],[-122.76932001,49.30368123],[-122.76955068,49.3037442],[-122.7700603,49.30387711],[-122.77053237,49.30395756],[-122.77103662,49.30403102],[-122.77139604,49.30409398],[-122.77191103,49.3042304],[-122.77224898,49.30443677],[-122.77258158,49.30479005],[-122.77276933,49.30512583],[-122.77278543,49.30552458],[-122.77247429,49.30651093],[-122.77225435,49.30690266],[-122.77193248,49.30735036],[-122.77159452,49.30776308],[-122.77129948,49.30818628],[-122.77126193,49.30847658],[-122.77126193,49.30877736],[-122.77139068,49.30910613],[-122.77181447,49.3098266],[-122.77173936,49.3101029],[-122.77194858,49.31060652],[-122.77193785,49.31101222],[-122.77189493,49.31141791],[-122.77180374,49.31166272],[-122.77154624,49.31203693],[-122.77129412,49.3123307],[-122.771101,49.31240764],[-122.77029634,49.31307561],[-122.76904106,49.31399886],[-122.768628,49.31461435],[-122.76830614,49.31495357],[-122.76792526,49.315034],[-122.76753902,49.31543966],[-122.76746929,49.31564249],[-122.76753366,49.31592575],[-122.76794672,49.3166741],[-122.76805937,49.31684195],[-122.76829004,49.31727906],[-122.76895523,49.3182477],[-122.76978672,49.31916036],[-122.77013004,49.31985621],[-122.77058601,49.32051709],[-122.77066648,49.32080032],[-122.77070403,49.3213423],[-122.77069867,49.32167797],[-122.7706182,49.32210455],[-122.77051091,49.32233183],[-122.77025878,49.32265351],[-122.77024269,49.32279687],[-122.76970088,49.32373392],[-122.76964724,49.32392972],[-122.76962042,49.32408357],[-122.76959896,49.32423741],[-122.76971698,49.32458355],[-122.77014613,49.32495417],[-122.77026951,49.32505556],[-122.77034998,49.32508353],[-122.770468,49.32512898],[-122.77098298,49.32522688],[-122.77118146,49.32542268],[-122.77393341,49.32541568],[-122.77556419,49.3254017],[-122.77572513,49.30393658],[-122.77808547,49.30048758],[-122.77813911,49.29895539],[-122.77831614,49.29866504],[-122.77848244,49.29831871],[-122.77859509,49.29804585],[-122.77873456,49.29775899],[-122.7791369,49.29694038],[-122.77951241,49.29624071],[-122.779845,49.29554802],[-122.78039217,49.2944425],[-122.78039217,49.2944425],[-122.78046191,49.29427807],[-122.78064966,49.29385125],[-122.78084815,49.29341742],[-122.7811271,49.29283315]]]]}}","14","Hockaday","1817600"
"{""type"":""Feature"",""properties"":{""cartodb_id"":""17"",""name"":""New Horizons"",""benchmark_price"":""1353900""},""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[-122.77481318,49.29496378],[-122.77480781,49.29480984],[-122.77479172,49.2946769],[-122.77472734,49.29441801],[-122.77446985,49.2942116],[-122.77426064,49.29408565],[-122.77394414,49.29394221],[-122.77381539,49.29388273],[-122.77346671,49.29356436],[-122.77289271,49.29287864],[-122.77252793,49.29239932],[-122.77254939,49.2924483],[-122.77222216,49.2919305],[-122.77219534,49.29173807],[-122.77220607,49.29139519],[-122.77238309,49.29015313],[-122.77235627,49.29006216],[-122.77234018,49.28988372],[-122.77228117,49.28974026],[-122.77222753,49.28957582],[-122.77199149,49.28896001],[-122.77187884,49.28863811],[-122.77177155,49.28830571],[-122.77156234,49.28815176],[-122.77120292,49.28793132],[-122.77105272,49.28782985],[-122.77103662,49.28754993],[-122.77125657,49.28711955],[-122.77198613,49.28660869],[-122.77242064,49.28638824],[-122.77266204,49.28623428],[-122.77295709,49.28600684],[-122.77352571,49.2853385],[-122.77430356,49.28442521],[-122.77502775,49.28370087],[-122.77534425,49.28334744],[-122.77591288,49.28268256],[-122.77641177,49.28205967],[-122.77649224,49.28193369],[-122.77669072,49.2812618],[-122.77662635,49.28077538],[-122.77652979,49.28015596],[-122.77643859,49.27962403],[-122.77638495,49.27927407],[-122.77637422,49.27893461],[-122.77636349,49.27839216],[-122.78398097,49.27846916],[-122.78571904,49.27847966],[-122.78653443,49.27847616],[-122.78733909,49.27847266],[-122.7882725,49.27848666],[-122.78806865,49.27887861],[-122.78747857,49.28006847],[-122.78685093,49.2812898],[-122.78685093,49.2812898],[-122.78618038,49.28264757],[-122.78567612,49.28370087],[-122.78506458,49.28496059],[-122.78467298,49.2857619],[-122.78398633,49.28709506],[-122.78356254,49.28789633],[-122.78300464,49.28894252],[-122.78242528,49.29014263],[-122.78182447,49.2913812],[-122.78142214,49.29228387],[-122.78113246,49.29282966],[-122.78079987,49.29286464],[-122.78053164,49.29289963],[-122.78010249,49.2929696],[-122.77978599,49.29308506],[-122.77915835,49.29339993],[-122.77842879,49.2937323],[-122.77798891,49.2939597],[-122.77759194,49.29416262],[-122.77717888,49.29435854],[-122.77693748,49.29448098],[-122.7768141,49.29454046],[-122.77656198,49.29461393],[-122.77641714,49.2946839],[-122.77603626,49.29478885],[-122.77554274,49.29487981],[-122.77508676,49.29493579],[-122.77481318,49.29496378]]]]}}","17","New Horizons","1353900"
